 X== 8401.877172   Y== 3943.829268
 X== 860.194951   Y== 7129.266005
 X== 3266.935192   Y== 252.865483
 X== 1307.445234   Y== 4635.454512
 X== 5842.897862   Y== 3498.598283
 X== 5604.078176   Y== 5915.980933
 X== 7303.642001   Y== 5687.046342
 X== 8742.755409   Y== 2750.194065
 X== 8512.998507   Y== 676.447871
 X== 6119.655844   Y== 4830.770234
 X== 293.568429   Y== 8383.532697
 X== 2556.578625   Y== 3512.862466
 X== 2237.387953   Y== 4875.784449
 X== 24.960008   Y== 4438.224977
 X== 1971.689058   Y== 6697.298352
 X== 3276.261693   Y== 5519.653869
 X== 8985.678423   Y== 4136.456649
 X== 2648.919869   Y== 2252.613610
 X== 4389.322132   Y== 3956.365103
 X== 6888.068121   Y== 232.219990
 X== 7454.963386   Y== 2492.146298
 X== 6148.200923   Y== 4758.605386
 X== 8179.192640   Y== 4890.956331
 X== 7508.799451   Y== 6692.191142
 X== 5567.404202   Y== 3628.455290
 X== 1522.961371   Y== 5860.972631
 X== 2011.987982   Y== 4079.539997
 X== 9373.835097   Y== 4249.375939
 X== 8955.324450   Y== 9398.795110
 X== 8687.600917   Y== 927.013504
 X== 6096.093457   Y== 1963.862610
 X== 6446.667372   Y== 5081.771875
 X== 6100.319259   Y== 9095.587246
 X== 7334.385490   Y== 489.641386
 X== 3051.952344   Y== 4222.453606
 X== 721.861376   Y== 506.915730
 X== 6714.599904   Y== 6870.062303
 X== 5265.521116   Y== 4893.792539
 X== 1761.018630   Y== 2774.320563
 X== 1585.983677   Y== 7328.422832
 X== 6402.775853   Y== 3108.945053
 X== 3189.395458   Y== 8414.763840
 X== 7188.485049   Y== 2563.230550
 X== 2664.139775   Y== 6143.809495
 X== 1962.025655   Y== 1351.740687
 X== 7070.822998   Y== 8058.119117
 X== 3315.603297   Y== 3517.490371
 X== 3139.890988   Y== 9415.922556
 X== 2613.077612   Y== 474.276473
 X== 9905.563942   Y== 5665.029956
 X== 4696.730084   Y== 627.425318
 X== 6171.945686   Y== 1411.329983
 X== 7497.487621   Y== 1437.466797
 X== 6305.122527   Y== 9258.506251
 X== 4211.787360   Y== 7891.106204
 X== 6586.929078   Y== 614.563213
 X== 1000.051252   Y== 9776.324537
 X== 9029.327053   Y== 8188.536306
 X== 2339.555082   Y== 1693.466823
 X== 4332.345796   Y== 4301.580742
 X== 3045.207510   Y== 1403.168794
 X== 2359.699855   Y== 6360.810812
 X== 4920.659165   Y== 5499.590843
 X== 5776.733363   Y== 7533.736777
 X== 5973.867320   Y== 5682.297305
 X== 3198.766728   Y== 670.597400
 X== 6309.722623   Y== 9370.712419
 X== 2081.927383   Y== 3807.210239
 X== 808.179211   Y== 8387.049911
 X== 3065.716486   Y== 5019.966576
 X== 6278.156115   Y== 9652.645564
 X== 5634.529789   Y== 7278.207367
 X== 9428.970096   Y== 4663.856837
 X== 5466.743668   Y== 1768.525174
 X== 6357.323661   Y== 9799.089469
 X== 6070.105916   Y== 9402.531171
 X== 1202.258259   Y== 8429.805771
 X== 5763.341978   Y== 6122.917424
 X== 3929.396613   Y== 1540.075341
 X== 3656.654197   Y== 9903.263934
 X== 7222.372646   Y== 6855.420925
 X== 573.861329   Y== 3532.095264
 X== 6226.133339   Y== 2655.788713
 X== 7339.305504   Y== 7034.312555
 X== 1042.838623   Y== 405.021985
 X== 2054.279126   Y== 7320.994738
 X== 57.667545   Y== 7688.808915
 X== 4599.202100   Y== 9486.637641
 X== 2352.665748   Y== 65.945769
 X== 1255.162811   Y== 8709.989408
 X== 9865.035238   Y== 7325.268731
 X== 8112.520575   Y== 1067.293492
 X== 5755.074497   Y== 3875.862553
 X== 7190.210916   Y== 9684.471111
 X== 5415.937894   Y== 846.865108
 X== 9587.735040   Y== 2638.310535
 X== 7702.286033   Y== 161.596364
 X== 6170.405800   Y== 3928.419372
 X== 2817.385082   Y== 3509.711299
 X== 962.731922   Y== 3860.223705
 X== 3914.733284   Y== 3017.011049
 X== 1181.218438   Y== 3972.400829
 X== 705.819959   Y== 5780.420539
 X== 3459.038466   Y== 3058.485707
 X== 5846.366308   Y== 4714.201277
 X== 1768.475111   Y== 5711.401541
 X== 2039.470003   Y== 9880.995685
 X== 6778.695032   Y== 7794.544505
 X== 3756.858233   Y== 3968.905943
 X== 7479.015611   Y== 9172.796127
 X== 4815.771051   Y== 7066.750651
 X== 1811.106658   Y== 2518.057084
 X== 7228.347015   Y== 7981.512457
 X== 6446.476456   Y== 45.732092
 X== 1491.223751   Y== 7409.208378
 X== 3905.955797   Y== 5405.957035
 X== 426.219423   Y== 5087.174235
 X== 9378.357865   Y== 1132.039382
 X== 867.594774   Y== 2837.396326
 X== 4190.525089   Y== 6713.961082
 X== 7551.597607   Y== 5959.000199
 X== 2425.362623   Y== 9591.067610
 X== 5839.995880   Y== 9204.057655
 X== 7385.612110   Y== 9596.854118
 X== 3172.963598   Y== 4864.627721
 X== 8769.650240   Y== 7988.734649
 X== 1931.378367   Y== 580.756897
 X== 506.791729   Y== 9159.725383
 X== 8562.269355   Y== 6953.268185
 X== 9205.457479   Y== 53.493106
 X== 4362.476559   Y== 3111.413272
 X== 5459.450141   Y== 4788.695981
 X== 8198.587512   Y== 4837.808006
 X== 5920.735363   Y== 9066.182286
 X== 7675.204332   Y== 111.260447
 X== 5780.143363   Y== 5226.801934
 X== 6070.260646   Y== 8205.505986
 X== 4817.869544   Y== 1910.256525
 X== 7409.563641   Y== 2203.481650
 X== 1507.110638   Y== 582.527234
 X== 7068.109371   Y== 276.760874
 X== 8571.261884   Y== 8999.487739
 X== 857.517771   Y== 9078.053617
 X== 8159.213121   Y== 9419.787130
 X== 6031.321798   Y== 7364.670596
 X== 9473.280236   Y== 393.798356
 X== 476.083863   Y== 4932.730372
 X== 5182.494337   Y== 8674.671375
 X== 9770.538378   Y== 1103.229700
 X== 7740.853656   Y== 7445.742710
 X== 1214.490147   Y== 3520.997019
 X== 2672.544640   Y== 7284.750797
 X== 1726.503000   Y== 7490.414184
 X== 9195.007323   Y== 9136.066641
 X== 9693.895839   Y== 702.117957
 X== 9718.593876   Y== 6762.005206
 X== 978.878830   Y== 8289.855760
 X== 5761.492944   Y== 1836.396606
 X== 7367.909372   Y== 3920.706061
 X== 1256.183731   Y== 3399.231165
 X== 1285.376652   Y== 729.463962
 X== 3793.029521   Y== 1761.460515
 X== 5662.194335   Y== 8975.523863
 X== 436.131889   Y== 5432.732713
 X== 78.753559   Y== 8176.985545
 X== 2878.475419   Y== 1293.243706
 X== 1697.982560   Y== 5551.020059
 X== 8577.994503   Y== 3424.485565
 X== 3041.434243   Y== 7773.001822
 X== 2560.552201   Y== 2735.330077
 X== 8475.119778   Y== 2279.146077
 X== 9497.335283   Y== 9453.998613
 X== 569.001832   Y== 5258.828222
 X== 1290.395214   Y== 7936.911205
 X== 9179.534283   Y== 2546.578945
 X== 1336.142366   Y== 464.910930
 X== 3276.042907   Y== 5129.171892
 X== 2226.371450   Y== 8938.237242
 X== 4104.695750   Y== 2662.503339
 X== 4370.969950   Y== 4183.449309
 X== 839.488879   Y== 7249.445369
 X== 5476.693015   Y== 2537.471444
 X== 2800.465428   Y== 4054.687519
 X== 5961.957009   Y== 5841.899671
 X== 1827.689336   Y== 8522.509210
 X== 8577.229748   Y== 302.809114
 X== 801.655283   Y== 8074.565026
 X== 9756.807727   Y== 1370.657115
 X== 3333.393248   Y== 1047.202936
 X== 9307.568320   Y== 2512.927527
 X== 3593.781881   Y== 643.710685
 X== 2977.838462   Y== 6869.824788
 X== 5772.882577   Y== 5204.209911
 X== 5808.062025   Y== 9877.578327
 X== 7866.713250   Y== 179.031976
 X== 4061.027632   Y== 8706.202129
 X== 7428.477345   Y== 9537.720647
 X== 1243.673568   Y== 228.942768
 X== 3592.408161   Y== 7205.630577
 X== 6070.842438   Y== 5420.097502
 X== 5728.139787   Y== 4648.072182
 X== 5722.906615   Y== 6529.795069
 X== 2722.637208   Y== 5479.714337
 X== 7900.452189   Y== 6056.030456
 X== 6526.917273   Y== 7208.020504
 X== 8568.957983   Y== 120.699150
 X== 7851.731189   Y== 1546.796440
 X== 6990.523938   Y== 3624.613762
 X== 6751.006351   Y== 2798.585958
 X== 3502.192084   Y== 4617.719597
 X== 2977.617934   Y== 7563.219717
 X== 3323.921726   Y== 406.095279
 X== 7100.940364   Y== 4567.595294
 X== 635.038046   Y== 693.348521
 X== 1773.225871   Y== 6705.880490
 X== 6113.446022   Y== 7501.365658
 X== 1353.952666   Y== 1836.352633
 X== 4031.160723   Y== 4076.589874
 X== 7316.066971   Y== 1931.612907
 X== 132.620325   Y== 3842.984239
 X== 9139.633416   Y== 8701.578313
 X== 3963.683389   Y== 6991.364601
 X== 248.374748   Y== 954.207322
 X== 615.978362   Y== 6999.381104
 X== 3752.793285   Y== 4118.170447
 X== 1617.100696   Y== 6730.411219
 X== 1681.390163   Y== 4941.022422
 X== 7136.506497   Y== 8782.330527
 X== 9508.617720   Y== 7771.544549
 X== 9475.679048   Y== 1281.843586
 X== 4477.425033   Y== 5589.125071
 X== 8783.209244   Y== 5831.377700
 X== 7425.477704   Y== 2814.369962
 X== 9907.967579   Y== 4741.544674
 X== 4745.982874   Y== 40.587899
 X== 8584.528914   Y== 3885.616285
 X== 8742.166212   Y== 2548.212303
 X== 876.980881   Y== 8990.540965
 X== 3502.419625   Y== 1492.959243
 X== 5989.922064   Y== 7255.212910
 X== 5611.129694   Y== 7607.022760
 X== 3985.624129   Y== 7292.519858
 X== 2548.045182   Y== 1122.130622
 X== 6074.850380   Y== 2056.662898
 X== 8893.675170   Y== 5550.529424
 X== 3338.506484   Y== 3371.100199
 X== 1139.654490   Y== 2121.715724
 X== 9202.477904   Y== 8565.132198
 X== 4936.085686   Y== 9110.445478
 X== 3306.676868   Y== 9682.068559
 X== 9151.033377   Y== 1891.205777
 X== 3567.684839   Y== 7893.199589
 X== 4439.418080   Y== 4444.665725
 X== 6883.740549   Y== 7941.837710
 X== 5937.624968   Y== 2873.662609
 X== 5197.050616   Y== 1548.754657
 X== 480.685365   Y== 9182.674745
 X== 8841.274515   Y== 3028.730547
 X== 304.805366   Y== 4916.124891
 X== 5085.393444   Y== 9198.480537
 X== 466.654315   Y== 8423.899928
 X== 2569.580736   Y== 1606.308805
 X== 545.615647   Y== 1772.058635
 X== 171.440998   Y== 5481.701337
 X== 882.504108   Y== 3478.117866
 X== 5163.769892   Y== 33.537480
 X== 5369.323648   Y== 8731.454736
 X== 7926.737069   Y== 9808.741729
 X== 3176.120456   Y== 4810.477614
 X== 7750.579434   Y== 9113.745424
 X== 7684.140223   Y== 2947.630050
 X== 662.500081   Y== 8164.825592
 X== 2130.304790   Y== 9503.774596
 X== 1193.556134   Y== 2435.110157
 X== 4419.899487   Y== 6278.949583
 X== 1633.590693   Y== 4886.553802
 X== 4702.849507   Y== 4203.171429
 X== 6492.862607   Y== 5248.465159
 X== 5975.230064   Y== 6664.303609
 X== 730.166491   Y== 6857.734172
 X== 142.421471   Y== 5893.936383
 X== 6891.271652   Y== 5511.745119
 X== 4625.391115   Y== 4818.008721
 X== 5320.486848   Y== 7801.511571
 X== 9628.486335   Y== 3071.066278
 X== 6915.256994   Y== 7312.626558
 X== 6018.696328   Y== 7577.757075
 X== 5477.452146   Y== 8149.001123
 X== 7081.531667   Y== 6671.008280
 X== 584.111274   Y== 1501.431149
 X== 2949.957858   Y== 2217.701968
 X== 6387.984951   Y== 7652.807370
 X== 6420.873397   Y== 2880.847558
 X== 2901.272524   Y== 2396.103457
 X== 9545.151167   Y== 3631.439015
 X== 9253.837629   Y== 9687.572638
 X== 9525.375399   Y== 6145.109281
 X== 5199.317758   Y== 4150.766513
 X== 963.117998   Y== 519.804601
 X== 1952.278079   Y== 591.604328
 X== 3590.870878   Y== 8867.535074
 X== 7904.230886   Y== 9609.567211
 X== 6445.292144   Y== 3381.683027
 X== 7758.568329   Y== 3526.823811
 X== 52.691307   Y== 8342.679603
 X== 5028.254960   Y== 3002.649165
 X== 560.381571   Y== 1416.239911
 X== 655.456530   Y== 6981.254968
 X== 4297.087469   Y== 3556.729054
 X== 9377.358430   Y== 3842.238632
 X== 7188.168069   Y== 8631.196054
 X== 3529.811266   Y== 6713.543468
 X== 4776.305330   Y== 8729.129023
 X== 864.309976   Y== 5739.423328
 X== 9248.933624   Y== 2816.588056
 X== 6331.027661   Y== 2839.804503
 X== 1684.123129   Y== 4235.258542
 X== 2449.371709   Y== 8129.415274
 X== 7616.941574   Y== 207.940033
 X== 1656.239080   Y== 7669.632881
 X== 8550.619636   Y== 6684.494045
 X== 672.282041   Y== 9111.001207
 X== 8100.733956   Y== 1327.738576
 X== 6092.256175   Y== 2397.821421
 X== 4884.467630   Y== 5469.614601
 X== 6240.060053   Y== 2072.635699
 X== 4100.810650   Y== 9769.871319
 X== 8786.179167   Y== 8877.115985
 X== 8499.000342   Y== 9650.489143
 X== 4616.539308   Y== 7747.933961
 X== 2467.077194   Y== 947.566964
 X== 587.738459   Y== 4151.200323
 X== 5182.825511   Y== 3037.110168
 X== 2280.615597   Y== 2799.767080
 X== 3245.050201   Y== 3936.854677
 X== 469.399956   Y== 1795.669837
 X== 621.348718   Y== 1141.681998
 X== 906.671039   Y== 8722.082674
 X== 2469.420574   Y== 6998.927215
 X== 1119.904090   Y== 7353.888209
 X== 2468.541811   Y== 7359.964143
 X== 9426.523908   Y== 6569.352465
 X== 7129.835462   Y== 8212.703070
 X== 5446.468445   Y== 5628.835799
 X== 7863.192208   Y== 63.007749
 X== 3376.769756   Y== 330.269397
 X== 1010.574718   Y== 3964.508220
 X== 4481.469725   Y== 6193.400228
 X== 7001.618388   Y== 6762.085323
 X== 8993.167309   Y== 246.668588
 X== 698.939995   Y== 9462.567265
 X== 2042.338425   Y== 1320.288717
 X== 604.249258   Y== 2949.009465
 X== 42.371387   Y== 3073.669836
 X== 9947.936684   Y== 1162.275482
 X== 427.558040   Y== 2416.478490
 X== 8522.239625   Y== 9854.081948
 X== 8985.830955   Y== 5652.075082
 X== 8066.785013   Y== 4432.299395
 X== 1280.910876   Y== 5929.977217
 X== 4495.307149   Y== 4657.680637
 X== 6260.246614   Y== 5505.881866
 X== 8622.188856   Y== 741.716335
 X== 1699.282090   Y== 5623.807239
 X== 7503.801658   Y== 692.449394
 X== 5870.475828   Y== 8202.741657
 X== 155.016654   Y== 7912.814253
 X== 9523.030375   Y== 759.265912
 X== 861.823718   Y== 9565.401762
 X== 3832.935749   Y== 809.760397
 X== 727.677239   Y== 4260.493789
 X== 3226.238886   Y== 9249.916868
 X== 4114.575733   Y== 2212.069841
 X== 4901.991945   Y== 2181.360741
 X== 6644.369236   Y== 6182.902826
 X== 8111.337958   Y== 1139.676381
 X== 840.583458   Y== 4371.584572
 X== 6645.558247   Y== 9462.772314
 X== 5113.300907   Y== 8344.840337
 X== 5086.579549   Y== 2617.102565
 X== 9037.289731   Y== 957.055376
 X== 819.844217   Y== 9192.306385
 X== 8869.869629   Y== 342.874588
 X== 9951.572302   Y== 9731.693347
 X== 9908.276349   Y== 3784.508046
 X== 541.453739   Y== 635.953588
 X== 8045.001839   Y== 3767.692630
 X== 9885.870456   Y== 2159.577567
 X== 5979.762471   Y== 4787.862396
 X== 4340.938313   Y== 2624.131703
 X== 970.765218   Y== 2452.276266
 X== 3763.808088   Y== 1811.348676
 X== 6823.860838   Y== 409.366330
 X== 1274.120985   Y== 1937.161745
 X== 8754.206672   Y== 6360.700539
 X== 4554.264310   Y== 7791.496398
 X== 7317.755915   Y== 5374.108527
 X== 6983.802783   Y== 6187.625540
 X== 5716.983115   Y== 6935.375080
 X== 5919.318886   Y== 5625.259460
 X== 719.883121   Y== 6460.772625
 X== 6261.213048   Y== 8764.884960
 X== 228.465251   Y== 6147.083499
 X== 924.462527   Y== 6208.227722
 X== 934.945895   Y== 5265.400841
 X== 8832.359430   Y== 1905.711113
 X== 7717.677107   Y== 2596.167513
 X== 3717.059793   Y== 4541.537945
 X== 3005.533844   Y== 4991.180778
 X== 6478.699691   Y== 1759.740511
 X== 1351.881312   Y== 1032.963996
 X== 9551.236913   Y== 8669.637227
 X== 6407.072524   Y== 6535.039692
 X== 4857.262766   Y== 2124.055634
 X== 3470.414767   Y== 776.581648
 X== 7749.315094   Y== 4190.297888
 X== 7237.354274   Y== 4010.528142
 X== 2955.182848   Y== 7465.819529
 X== 157.611636   Y== 3879.645375
 X== 3674.047246   Y== 1092.557530
 X== 9145.046216   Y== 2506.406672
 X== 2998.268648   Y== 6862.723318
 X== 5102.574185   Y== 6715.328440
 X== 1404.261259   Y== 8108.108033
 X== 1706.509214   Y== 7882.960950
 X== 9867.848544   Y== 3058.390530
 X== 8915.924946   Y== 9419.085453
 X== 1728.027752   Y== 5322.997465
 X== 5954.125140   Y== 6585.290519
 X== 7447.053100   Y== 9424.539907
 X== 7361.872167   Y== 5196.368194
 X== 3614.837794   Y== 4599.226441
 X== 9206.896335   Y== 6570.020642
 X== 2065.045965   Y== 9364.507971
 X== 449.666013   Y== 5739.093211
 X== 457.065501   Y== 9594.712229
 X== 8245.499888   Y== 3455.334149
 X== 6457.435543   Y== 3348.074068
 X== 170.662585   Y== 7861.696807
 X== 1456.182097   Y== 1877.171799
 X== 5744.657752   Y== 1324.030641
 X== 4935.562329   Y== 4660.582698
 X== 743.116089   Y== 6663.590086
 X== 9983.580164   Y== 6697.241234
 X== 3248.880600   Y== 7430.633263
 X== 6121.781136   Y== 610.752767
 X== 2627.001453   Y== 9736.618930
 X== 5209.979208   Y== 1833.897783
 X== 6306.639568   Y== 7275.025173
 X== 1198.405750   Y== 6756.305581
 X== 3014.118379   Y== 1655.471251
 X== 6351.017806   Y== 1259.618262
 X== 5110.805400   Y== 2808.453349
 X== 4607.692335   Y== 5281.467985
 X== 670.150151   Y== 6063.874432
 X== 7158.639788   Y== 6414.807903
 X== 7387.905073   Y== 2094.202112
 X== 1075.390596   Y== 8131.021167
 X== 8757.792198   Y== 1058.970760
 X== 4828.262397   Y== 2006.672799
 X== 8489.604024   Y== 950.043528
 X== 2617.425566   Y== 1116.605471
 X== 686.662458   Y== 7827.404774
 X== 2950.503255   Y== 6993.302026
 X== 5102.429942   Y== 4148.909004
 X== 3749.607608   Y== 8116.548321
 X== 5804.380260   Y== 100.625409
 X== 9376.166588   Y== 915.185656
 X== 2909.078758   Y== 3983.858919
 X== 6196.653646   Y== 3579.228909
 X== 47.733346   Y== 3355.293429
 X== 9994.036816   Y== 7435.638424
 X== 5449.495542   Y== 1069.427408
 X== 5566.659586   Y== 4207.287740
 X== 2128.398168   Y== 394.921978
 X== 6213.960539   Y== 618.002187
 X== 1344.965506   Y== 8831.386105
 X== 1734.607658   Y== 2031.627964
 X== 6658.790874   Y== 4685.110913
 X== 9024.929995   Y== 1761.220811
 X== 8834.019922   Y== 2774.537598
 X== 9877.769132   Y== 4638.400178
 X== 2875.163007   Y== 9253.935716
 X== 5553.585834   Y== 5784.241769
 X== 3237.794630   Y== 1750.239475
 X== 9363.470678   Y== 3285.527981
 X== 5105.532904   Y== 9357.507489
 X== 721.166400   Y== 555.028445
 X== 426.934897   Y== 6287.825986
 X== 4762.316185   Y== 2555.333065
 X== 6682.747964   Y== 976.276719
 X== 3173.335257   Y== 8027.713470
 X== 9807.662824   Y== 4907.942915
 X== 59.341434   Y== 6466.453693
 X== 9593.053832   Y== 9084.271430
 X== 8227.674504   Y== 8427.073750
 X== 1858.809023   Y== 8105.443631
 X== 3065.473923   Y== 4733.972030
 X== 7359.379347   Y== 8619.059757
 X== 518.213795   Y== 597.173972
 X== 369.299231   Y== 9881.684477
 X== 3882.701953   Y== 5474.832135
 X== 9239.191962   Y== 4603.868353
 X== 6029.860580   Y== 9666.126859
 X== 891.694334   Y== 792.176761
 X== 2221.459924   Y== 7574.442298
 X== 1768.453481   Y== 5394.795181
 X== 5602.155768   Y== 1576.116300
 X== 302.738091   Y== 5661.497203
 X== 8042.569993   Y== 9895.791924
 X== 4745.768627   Y== 6270.244492
 X== 8322.865669   Y== 6604.577651
 X== 4375.688124   Y== 1388.339587
 X== 1338.549676   Y== 1735.067466
 X== 7.399344   Y== 1856.763476
 X== 2332.241438   Y== 376.698575
 X== 1738.447948   Y== 6214.943396
 X== 5851.530710   Y== 977.639906
 X== 818.811744   Y== 1881.391291
 X== 643.766765   Y== 1710.506082
 X== 2673.568052   Y== 2865.226689
 X== 9284.948380   Y== 4442.021537
 X== 8260.021870   Y== 4887.104144
 X== 6018.137837   Y== 8562.759961
 X== 548.601342   Y== 4060.707830
 X== 8458.551885   Y== 5294.369969
 X== 330.952318   Y== 6781.417549
 X== 1898.947615   Y== 4706.640441
 X== 8169.757141   Y== 3237.497296
 X== 6441.707907   Y== 8177.156485
 X== 5094.260771   Y== 8773.949351
 X== 8553.855060   Y== 6832.708720
 X== 4988.892742   Y== 4405.385765
 X== 7810.348625   Y== 5807.704486
 X== 6286.777056   Y== 8454.115390
 X== 7518.210568   Y== 8960.345112
 X== 1319.342075   Y== 6803.158949
 X== 3402.366644   Y== 9579.363945
 X== 1690.263088   Y== 9420.504481
 X== 8142.123906   Y== 2238.864434
 X== 3481.212307   Y== 6600.675786
 X== 7533.234403   Y== 3812.164629
 X== 3382.093331   Y== 9432.182023
 X== 8518.805070   Y== 1551.850467
 X== 2669.679314   Y== 4960.512978
 X== 9729.006952   Y== 7763.940086
 X== 3734.462323   Y== 8282.862007
 X== 4596.648800   Y== 8723.355065
 X== 2688.247772   Y== 2406.997421
 X== 4531.059547   Y== 8975.024828
 X== 861.112811   Y== 2049.270115
 X== 7935.369936   Y== 2180.454886
 X== 8852.429063   Y== 1337.736576
 X== 1759.818830   Y== 542.692147
 X== 758.241057   Y== 9901.942736
 X== 2781.556581   Y== 4239.453363
 X== 6502.618518   Y== 314.790984
 X== 8051.617992   Y== 9884.711849
 X== 9746.973007   Y== 6570.423062
 X== 1436.562315   Y== 2416.652316
 X== 1530.936035   Y== 1165.569262
 X== 180.592397   Y== 5265.398359
 X== 9448.431274   Y== 4777.241198
 X== 3988.753419   Y== 2136.679041
 X== 7184.238619   Y== 8519.812966
 X== 1111.703865   Y== 8045.351430
 X== 569.083076   Y== 9047.073805
 X== 225.806316   Y== 9421.512140
 X== 384.810376   Y== 1985.625146
 X== 9964.204291   Y== 1143.051433
 X== 1887.567878   Y== 2745.760867
 X== 5382.504801   Y== 8390.186396
 X== 3060.551851   Y== 3434.122788
 X== 8274.898240   Y== 2807.524853
 X== 4.545846   Y== 9711.460555
 X== 5224.177169   Y== 1535.481881
 X== 877.029817   Y== 5404.769567
 X== 6800.880240   Y== 325.461086
 X== 182.010760   Y== 789.633654
 X== 2462.140127   Y== 7366.249383
 X== 9309.446625   Y== 3573.843992
 X== 5411.600808   Y== 9878.529701
 X== 2620.917793   Y== 5637.407124
 X== 9300.041841   Y== 3005.728174
 X== 7623.032270   Y== 9264.246127
 X== 4148.779607   Y== 9510.600148
 X== 2010.006989   Y== 9531.284407
 X== 7900.786539   Y== 5070.558845
 X== 2965.407196   Y== 6175.684778
 X== 7878.083697   Y== 2969.953042
 X== 5887.145328   Y== 3102.260867
